time,AE,AL,AM,AO,AR,AT,AU,AZ,BA,BD,BE,BG,BH,BJ,BN,BO,BR,BW,BY,CA,CD,CG,CH,CI,CL,CM,CN,CO,CR,CU,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ER,ES,ET,FI,FR,GA,GB,GE,GH,GR,GT,HN,HR,HT,HU,ID,IE,IL,IN,IQ,IR,IS,IT,JM,JO,JP,KE,KG,KH,KP,KR,KW,KZ,LB,LK,LT,LU,LV,LY,MA,MD,ME,MK,MM,MN,MT,MU,MX,MY,MZ,NE,NG,NI,NL,NO,NP,NZ,OM,PA,PE,PH,PK,PL,PT,PY,QA,RO,RS,RU,SA,SD,SE,SG,SI,SK,SN,SR,SS,SV,SY,TG,TH,TJ,TM,TN,TR,TT,TW,TZ,UA,US,UY,UZ,VE,VN,YE,ZA,ZM,ZW,
2013-01-04 11:00:00,22389.72464930562,1022.6030314955124,843.8016561379937,1867.1478732773996,23040.248315912097,10809.39480435886,33958.18669849635,3242.700838600808,1965.31879684436,9140.980394598446,13221.732773894031,5619.219862408394,5144.728247060488,288.1654924570082,674.1399446542202,1204.585245204663,98736.00630705708,979.577379168715,5034.162150759086,71326.66325332949,1534.4501146278378,319.5434511033533,9710.844114320766,1585.1717450253147,10969.983086642877,1581.116691511299,1259037.9928491449,8770.571666314643,1422.1855512819775,2640.959593904673,617.1824014716875,10509.159201021645,85780.39060262144,4963.598916698246,2746.651659268864,12688.413897011977,3207.542805174681,1334.6181700348982,32217.109073036,78.81103411096836,39864.36871737325,2011.41078292376,11845.220428164734,74551.95773945235,539.0382044114131,50129.62608182232,1639.324217444257,2728.487899136293,8780.327383815213,1494.7389879122406,1124.1500935750798,2578.707984693382,150.38745224788093,6238.9628200626,38089.47081518341,4199.2000695465085,11160.298064135772,214477.4191670234,15654.405394975827,55586.15718685047,2724.0210235012205,46107.57648149982,561.0634901646989,3494.537949573127,157942.79444444683,1839.5720801143175,1827.626604840274,1368.014928152318,3129.216389417146,101464.36332707878,12107.253127422577,15500.24608669197,3364.7973684546337,2157.825193671724,1700.4824933613747,1213.8181221813218,1004.637612542203,6451.5659444344055,6574.253445507703,820.6719719940401,454.3372242761248,1080.2762539139678,3027.155523206202,1238.9654380940945,316.9782408146185,604.4986063346867,40206.00632676233,24969.43168425668,2714.6969150153964,229.8283997328429,6104.554317065725,603.292204248841,17252.08040316313,17718.491758327662,1009.5336568609732,4201.248637360252,4813.055929017682,1393.3994405065828,6895.9117184097495,15983.71352789533,16761.10644739165,22804.63777984666,7014.805723190263,2438.1801925123723,7427.2838842026895,8480.028804062313,5304.438023221529,150829.93753767415,46721.14493429754,2140.0629278302404,19405.751695210285,8228.001868297923,2214.9574166094976,4234.722567396701,803.4765665411128,304.4741665899714,89.03634626296159,902.7365430470576,3097.181091936318,271.2692736477243,34243.18492221458,2219.2679175615203,2895.157843292305,3505.127590355152,38022.49250005054,1478.4816083952844,40021.41555214748,1396.2191281043515,22527.87247669884,534323.1885898468,1928.889214758604,8631.56543815662,14220.272160104269,26456.731427441835,909.0263563980528,45401.745866401776,2420.5300403295773,1649.0907609362323,841.7655226941782
2013-01-04 12:00:00,22768.310762721718,1021.305839003952,846.728964668243,1872.6604198811788,24451.07938785319,10792.76025152459,31331.556328385515,3252.6407690668348,1952.868370743025,9603.441361535486,13223.842898301587,5619.219862408394,5151.019540679671,290.1511383316868,683.0210921973992,1292.3535003531126,99288.31363462209,983.8594296210448,5038.920272982607,78129.3308477479,1547.5051482428355,319.1479956344574,9665.095153807864,1613.7928551806383,11779.402838991822,1594.1960843144116,1220398.2451240383,9307.402112935551,1480.7733325840402,2922.736598492957,629.5479947569895,10518.566179463502,85858.25417524761,4928.95032390503,2978.981933759804,12687.388395911732,3320.3370042695583,1334.6181700348982,32217.109073036,78.89737694816387,39554.1714774924,2009.6095453163043,11857.995896999744,74365.02694847323,544.9072712240248,50035.360844554685,1639.0046368890514,2822.383750517955,8767.285249528186,1572.6891141050914,1168.1420069484832,2574.0879000489954,162.00714914523007,6229.90819430713,38089.47081518341,4188.013605143945,11160.298064135772,226091.459969791,15639.408775820128,55574.55331084463,2693.9677739618464,45636.95346495807,609.1226502424905,3494.537949573127,145269.46365742155,1839.81878472419,1853.782521164264,1373.191875764085,2841.4207191480587,97333.37730282746,12211.647104374835,15500.24608669197,3364.7973684546337,2326.805672292085,1700.4824933613747,1214.922878615021,1004.637612542203,6444.962148519973,6574.253445507703,820.0982586895747,454.7848642202114,1079.5863069509437,3036.0315364549365,1227.202621790427,317.79215182180815,604.2962448621599,41161.87957705198,24871.181622890097,2730.104840778657,228.74012854689272,6169.5319566190265,613.1355286809725,17254.829676590307,17710.72683225762,1093.881360852746,4051.425277491876,4991.57049254399,1524.6665456594094,7538.508427568635,15414.246679097823,17257.771494795845,22826.536702811616,6999.456213397217,2769.775617023281,7439.937406044249,8463.548681542956,5287.903763167929,154848.24270822536,46835.079094721244,2147.69648350915,19371.004983080515,8112.601083418543,2213.5766062288003,4232.045701909445,802.2955303028158,302.77854410526817,88.87389240136412,920.8438567490708,3097.181091936318,273.65043291817835,34243.18492221458,2337.6460584860024,2959.874881084119,3496.3344441244512,38022.49250005054,1600.689252683267,39241.94517977922,1390.387387272478,22527.87247669884,612982.8318031358,2011.594709463146,8828.059013484537,15756.183651758132,26456.731427441835,905.3104815897764,45282.55373858773,2418.920185354019,1648.9132631771115,839.8745029729939
2013-01-04 13:00:00,22931.62576169936,1016.753229710256,857.6906898074014,1872.6604198811788,24991.69502551119,10756.93507387122,29781.408049764093,3248.0085126671624,1950.6334172051625,9648.376416244348,13223.842898301587,5614.175316244448,5190.960663582277,293.3966660947717,643.718280964331,1368.7130746128632,99366.36787733476,985.7282099219556,5120.312474686048,81532.82834060786,1558.0521052866477,317.210558291016,9665.095153807864,1628.8894844483084,12167.08918298139,1601.486973092093,1175276.9495213863,10137.722103873986,1604.5973136890484,3188.1538229426706,640.4427085055466,10488.481893951905,85738.97916486842,4911.993988280021,3042.189361605529,12687.388395911732,3591.048596152189,1334.6181700348982,32502.12219055565,78.84157943883987,39042.68580244912,2009.6095453163043,11857.995896999744,74365.02694847323,549.1394434149282,49724.71198760489,1655.5909321357792,2828.5588776822933,8703.605715265956,1672.2386158109566,1281.9023673953754,2568.338381375991,170.60217905513062,6229.90819430713,37921.95367708088,4189.586911530695,11249.006826196524,226392.4519413244,15741.55980956212,56020.3374969782,2680.9698644036093,45046.78647243809,662.7315805339508,3505.109994079707,137488.9621407672,1849.5095931670303,1876.4049501325271,1318.532968343341,2746.480939525877,95257.2440471174,12371.644197046584,15503.476085729091,3361.8342737020585,2319.137204154483,1702.0858433332846,1214.922878615021,1005.933840908635,6372.002527544986,6549.145461709454,820.6719719940401,454.7848642202114,1079.5863069509437,2991.909649132239,1129.3928688765154,317.79215182180815,604.6123508031202,42602.034106807,24147.43184693918,2717.6338416289204,228.74012854689272,6210.238137209342,642.4307172601738,17254.829676590307,17710.72683225762,1119.374476497483,3878.514009431375,5120.691828954687,1672.511632655933,7841.029478209324,12472.10076159703,18107.42350063832,22826.536702811616,6971.863485528134,2850.40298254518,7496.889938100279,8444.829032445083,5287.903763167929,154848.24270822536,48628.89937072139,2189.5402889675147,19371.004983080515,7463.236818216172,2213.5766062288003,4232.045701909445,805.6633253806002,300.5795129414328,88.60250828030394,999.438907267085,3097.181091936318,273.8009170855776,33240.01287925559,2369.564299787788,2968.1454307880526,3496.3344441244512,38022.49250005054,1627.5184016988333,38384.87015662728,1390.387387272478,22548.69173005997,669352.0453372393,2026.630825867732,8938.971220195292,17019.09671424468,25935.396952914627,904.1023509546972,45004.59840225166,2420.5300403295773,1648.9132631771115,841.8575143785138
2013-01-04 14:00:00,23084.09304393148,1016.753229710256,873.6454077604753,1872.6604198811788,26199.568964380207,10747.128341115533,27469.549164672942,3437.819131536385,1959.310053213456,9734.172117583725,13203.877578861517,5614.175316244448,5301.166166999963,293.78668786526254,578.7509505932521,1418.351853445228,99615.77766453596,985.4329145110391,5268.91257051808,80418.41075604645,1553.4223854131965,317.39947013921466,9656.474478095355,1628.8894844483084,12214.447669921015,1608.045318246151,1156001.215156041,11459.60852480895,1662.4386983134857,3173.916092991291,659.1872936421738,10509.161228606175,85661.13237499312,4907.333821620468,2950.133928380977,12592.636427352358,4083.275428619447,1337.543198232547,33320.21984759884,78.83986669715308,38603.21331240344,2014.0395796222715,12079.67302875334,74291.2521344517,536.3239963434305,49724.71198760489,1684.4276005601716,2836.67668327501,8794.212175192188,1777.8586197648494,1397.443793086905,2571.7022535363617,168.70893038560774,6225.243935907907,34959.10216180441,4189.586911530695,11444.66480678908,228569.50916601537,18042.202821508497,56773.81740528472,2675.9627604333823,44973.06700187154,659.3470453724104,3886.97569168465,131075.51406785028,1856.3230595946493,1892.3962163218864,1002.5545209169592,2449.202255657404,92784.16614565796,13899.356464196811,15348.40942547846,3378.7125629280117,2305.429202839134,1729.5126680730484,1213.81836030104,1022.0817222004824,6426.377888533647,6570.96639597444,830.0397130307388,454.3373207606477,1078.591492220453,2464.661783454143,1051.6355654552992,319.1421235705596,605.3450725424016,47081.08208759075,22627.259939705786,2695.5019073995204,230.4836282876661,6272.142360628992,700.4145534346152,17228.816934400693,17765.48920362645,1157.715523327662,3847.228684714384,5112.780237011299,1775.8393419937652,8228.009278600348,10614.858216174904,18682.26945205594,22826.33845843948,6931.271871408589,2874.0350587692456,7653.167089291056,8492.55736522206,5283.04123882121,154569.3791303505,49481.61291585726,2209.501696613107,19352.253077994537,6790.663173268035,2211.585655358155,4233.583838637202,814.5190405688522,301.6453327889606,88.81737384477921,1073.3899501654337,3272.847293946318,276.0026183713272,30913.50207467057,2429.097856189671,2965.772088046266,3500.364820283193,38087.71380720224,1637.188593340445,35853.14764808357,1399.3553857543006,22917.208140881736,690948.8260717276,2111.903377479391,9011.543275877944,16156.870058361885,23789.00811506496,903.5739547726116,44844.383413953336,2425.5444345302853,1653.4472761203854,837.2648205894575
2013-01-04 15:00:00,22870.22816431789,1027.5092436107657,886.5028142376351,1864.7866545180875,27177.352521754565,10782.953518768902,25859.38879113575,3484.8204936685947,1965.2609015779688,9205.30639382006,13203.877578861517,5644.809637386872,5336.438048809902,291.7601035771081,541.2328559421012,1417.412555040157,102031.70359723916,948.2749086373956,5268.91257051808,79318.27949071323,1545.6974597115868,315.1559778634897,9656.474478095355,1646.6291234517264,12222.571406432342,1587.2669985230573,1162932.6565851483,11534.353811530213,1676.111750655905,3118.006347649775,686.2303928382314,10562.20689516418,85661.13237499312,4935.521374899276,2855.8883244440703,12635.56014805246,4118.599025210602,1339.4225829345448,34306.880976365355,83.07913475400267,38532.06341441873,1996.6594857524392,12415.262093501451,74298.1640186493,530.3269622505767,49641.86493447888,1695.6415920381428,2850.340324549581,9209.825538010984,1862.6252652091675,1418.6754211563707,2577.4939459754623,166.082924535461,6263.583690743241,31775.070581506083,4182.656641679857,11604.419282531328,221560.36729983595,18718.51214286447,56627.65769692489,2652.298489491702,45099.59271523824,650.2895560176055,4035.373873544688,127870.6730863854,1953.2877016123348,1810.7133121884,805.5634193701303,2255.339703073794,85773.39552673232,13980.496156932306,14764.619369835436,3502.524891074001,2044.6479666679493,1780.109844577002,1213.81836030104,1061.8629208368825,6625.41380256051,6578.633375959953,847.5101766193942,456.1221397078807,1082.1314112749133,2270.777395551222,969.2785443186166,325.05952072587456,605.3450725424016,48605.67263909424,22238.658630251142,2690.953650286205,230.17168831416976,6262.62393084775,719.1601593227383,17228.816934400693,18063.464247260825,1100.3489924296694,3836.626688629998,5094.979155138675,1852.8853345028597,8286.566743857036,9247.138741399223,19569.2692737826,22821.656115173777,6919.852455522706,2904.520682067532,7676.993889315318,8551.836674679354,5320.921965032457,153939.71640577933,50017.32535090296,2442.106575814328,19424.50764296201,6538.017662997578,2211.585655358155,4246.130241440081,816.6568980549237,301.679413018245,96.51875574249446,1089.5332958414797,3456.909990303937,273.092097351561,27664.55982738392,2414.142849091957,2927.6815603753776,3590.192150322768,38213.10728172376,1650.0933719132506,32295.55580393816,1500.9151956678286,23764.4903797043,652128.5753096631,2172.79095569736,8867.170515288817,15779.485596651835,21106.30145919307,966.7187923405248,44009.92761941098,2400.451393522924,1647.670960725726,839.8545475784349
2013-01-04 16:00:00,22892.69862495674,1030.4571232800238,890.1965309654925,1835.0219955098607,27168.58443005756,10803.985614802876,24447.45295857696,3414.769405008495,2004.8667589338677,8402.927004898487,13196.048041826196,5644.148414132009,5329.243698690358,292.61355291067423,428.5027157046009,1418.0141630194953,102031.70359723916,936.8113414300705,5260.7741267192505,79455.18087580109,1657.379879866798,315.6268916424548,9683.474839581031,1638.87072693933,12214.429821589994,1567.606228926852,974724.9212274926,11660.70019779476,1658.3344264759885,3111.491049114484,699.3442511307484,10595.66812271585,85816.94343399977,4944.734208416166,2874.525558634222,12892.446729296027,4141.045434384274,1339.4225829345448,34905.58537379408,83.43745924971238,38888.826672577656,2019.9371219839877,12404.83145807052,74299.02169771033,529.8729177728455,50040.91943331959,1629.9120546409472,2837.01777670854,9483.623522712764,1882.128192884108,1399.1927705826474,2599.292639904849,165.7390304559473,6328.112170908393,27736.90443618616,4182.656641679857,11658.044679897635,198825.64694646423,18718.51214286447,56877.12348486694,2649.542975168228,45897.32474986973,649.9502468522519,4076.13243046968,124332.92429197772,1961.727350768297,1732.110272033892,666.2254232623477,2128.878830623016,84056.44933557055,13963.836285095644,14237.234860078584,3505.032838447832,1785.2777403741543,1780.109844577002,1220.1540116495564,1059.988937982779,6868.83522062491,6608.972667373914,872.4943328666747,460.33195241192,1097.305955080269,1975.0517075013609,924.9534066065236,325.4528611239627,604.0113042956607,48185.62177688401,17662.000504254236,2858.226906100901,231.7173132965032,6262.942327914833,726.407937050556,17229.01593898575,18607.56545515023,1017.6961673707542,3952.328685277557,5103.3850466671365,1860.278368224962,8327.158349489848,8688.013739743024,18546.66210625952,22811.83121849276,7027.519685374959,2933.408413606527,7637.527016339368,8572.123655864294,5387.832648227968,147730.86444586923,49936.5324717648,2392.200624880663,19459.183608441144,5247.513963431389,2227.508970093349,4249.010139311201,810.3051149703716,301.8327565729841,90.4653878821626,1082.5136666945596,3680.134860697051,271.4958140855498,27059.72939999877,2241.092406027417,2901.2771333665128,3649.537751901806,38360.991669462295,1650.620616221003,29098.60071535028,1497.4177398053848,23764.4903797043,633240.8627185903,2189.4841152779813,8583.608310628417,15872.788115461068,18257.489838388447,985.603624498478,44377.19261649907,2524.851096467728,1759.4054363672146,856.3168532289959
2013-01-04 17:00:00,22226.77852063714,1078.582575429398,850.5317568699732,2007.607450592446,27887.654923463244,10837.960864427529,23906.274734628616,3158.774277695144,2022.074213381203,7360.322674304171,13250.08596620719,5701.963578709924,5347.920035938452,314.6702964238445,426.9357013930478,1403.335156823688,102139.04289304365,873.1248964996031,5227.294916678328,79401.90569247883,1658.0950485340716,336.21434521533,9721.39020127358,1640.735877499466,12242.62194691087,1654.4999623010658,927536.9835582352,11729.03939646543,1669.0897028159463,3125.9952424721428,725.4726666708032,10594.435351319657,85806.73952147542,4944.123368418536,2886.081319706429,14172.176774130205,4166.221300745067,1335.0554265258515,35907.88340747557,83.58966948454116,40155.34792113678,2029.2037543673591,12395.927976854511,74826.4006242034,528.3901325491587,50152.96412779194,1514.6686325239657,2813.276746702339,9645.916974442624,1880.859016524309,1388.832565525732,2609.737333098459,165.49509900000768,6376.655770864014,25102.428869209445,4196.361067757668,12139.52579552791,168992.1827051353,18999.56851601285,57041.19199782852,2632.2371338849566,46990.20881875912,653.822575820419,4159.31283353968,121497.72552303552,1961.3038783525017,1594.8340608837825,681.2569040158228,2098.1359755054623,82720.84404033255,14276.869621667764,13470.207270635176,3626.912923157898,1500.958394033017,1777.3674237178366,1224.839017109851,1059.2686299627874,7244.470824894246,6591.889333680119,889.3650614192427,460.8023627034158,1099.8918085254618,1754.0984416470967,890.7871807251838,328.23602695387524,592.4881662919694,48474.08186777569,17406.674341555143,2848.172755869203,263.3395283639872,6753.681283660321,729.3267680710328,17260.975406422953,18654.514028970483,870.2657633081169,4057.0454701961016,5003.088057681243,1886.8793526144132,8392.53835016417,8681.411938905592,16757.974810436393,22858.654651149813,7129.249190606639,3101.843139866004,7664.292733646242,8624.968743205705,5438.619479536688,141621.4901365461,50677.601105449925,2329.454223867575,19618.5070870206,5250.09356746242,2239.7748756728324,4254.300630690741,811.1912806177897,302.3141441808863,86.1755550118531,1089.2450779421936,3755.127768906141,266.8226630289067,20793.26487948635,2091.201222014749,2944.4417417721697,3887.1507638713833,38718.03686776379,1646.5213865563408,28075.25841266718,1456.6836511072709,23776.389037069624,642967.6402499211,2203.545372401064,8865.94438895085,15872.162055159415,15600.81137439544,987.040462391157,44317.29661892299,2529.431288564359,1758.695081605816,831.4285388264612
2013-01-04 18:00:00,20499.787657875026,1099.275044886508,804.6421210773938,2003.0616755341491,27591.170572974646,10798.567968433048,23686.800956346797,3008.712901236744,2027.2064815554784,6583.585073441248,13251.929116237145,5627.526479547604,5223.160271923279,313.28848476898605,429.9234164090669,1403.335156823688,100579.89468278308,878.8185444542067,4970.651855364838,79345.6326686072,1656.0104458400713,337.8417542693052,9722.745051461015,1738.1962411004524,12240.926355463936,1663.5082550879554,905670.457236461,11721.578802810189,1669.622227585303,3124.725159847043,723.6927435771771,10594.435351319657,85806.73952147542,4944.123368418536,2894.4932514101693,14378.520594809172,4162.114731705446,1333.305013766951,36766.36524237602,80.60589272456342,40891.31197972556,2011.2335454726503,12309.54047791887,74987.53617686842,524.6979080501717,50316.20503015765,1389.984536636803,2918.9557266399024,9491.626549880402,1878.1977007591415,1372.315728589553,2611.296733815567,166.190684054887,6376.655770864014,24766.58067900124,4195.850760858151,12194.657847978762,136630.82853817797,18424.14776030321,55267.13247887947,2619.757228079807,46943.25115178177,653.809224742391,4063.792451365762,120551.88330967684,1903.918602200957,1482.9666328185149,676.825170246511,2106.273244095386,82953.73582877398,13338.713113525802,12152.77567898617,3666.320451216804,1390.2506177532975,1763.3260335798511,1224.9674826979492,1038.202397064074,7298.964915941451,7051.577211525593,870.0367614789232,460.3326760458419,1099.8918085254618,1708.3846556386418,890.9782865625403,325.60957098834456,572.0786273375543,48608.58020028561,17312.591057588284,2841.324234165974,252.7691030187144,6697.314894943159,727.9780805436031,17260.975406422953,18767.00489452067,824.125520172153,4199.359259831276,4754.527429881833,1886.8461605245288,8399.061469618993,8922.31306657463,14206.51780555388,22793.146686418877,7194.79101673531,3115.18677421584,7491.74054159547,8500.011236554006,5430.872042610004,136495.76376167717,49142.018679364686,2036.7219397611973,19678.44769211056,5327.193693619488,2240.496399530449,4254.300630690741,935.3489834047956,297.67514337069537,77.05263681492123,1089.3480819900929,3778.358425661037,297.9094071912836,20646.951513485245,1921.004930407045,3001.9738179471365,4016.7652024142335,38554.91531553663,1640.2695587287326,27198.987658691192,1353.7902529113874,23659.49729745958,648645.9868381163,2197.748006111379,8922.376733132329,15877.863989700843,15662.69409017959,936.0941693988746,44513.39274766456,2528.414060784906,1742.3621961049348,826.6545462509616
2013-01-04 19:00:00,18030.435310441764,1081.30337071784,755.7820685433563,1946.2748621626065,26927.470062225933,10536.461708509823,24347.391532761107,2768.3666401025966,1995.387439401702,6115.873246821777,13000.330152433742,5422.98282960861,4782.84560041142,307.81224145055165,429.3545541144426,1399.7955278904517,100571.05673837174,877.929009302878,4711.793029748196,79406.84281406154,1563.5711559181575,338.01640460333,9430.539735178856,1745.1983428500268,12229.776640370395,1664.0890305230148,859518.8151033267,11814.43291195433,1672.1957780444077,3124.725159847043,695.7102042319085,10420.330722621438,84983.25189353387,4908.165186913295,2894.4932514101693,14390.36296596538,4168.8839350632015,1318.94988178216,36263.44771916076,73.49335847687387,40610.37541754322,1896.8757027497527,11840.24795502048,73765.17053763075,523.4822457830556,50428.370127274735,1287.7594313955417,2919.2992739830265,9050.147778951505,1871.015999799476,1373.2844507021844,2554.508214824741,166.190684054887,6270.198876913244,25350.86440001196,4195.850760858151,11553.764288151066,133877.460215051,17159.6221701669,52598.673803395744,2616.709772153952,46879.60676690997,653.809224742391,3946.642360224549,120467.56841029816,1749.715855393079,1418.0018533845,693.3536004278766,2124.0108565694964,82936.6570976216,12151.78380494096,11763.64239811238,3602.799385665925,1402.286881763746,1674.9605732657094,1200.2232721563216,968.7945189215932,7213.148633120762,7226.560438946135,816.0822655583169,456.0203485362003,1086.2078246806343,1691.5534468266278,888.3632275621952,324.0744338047022,573.5100999480647,48243.74520375919,17054.763486492066,2754.586081368241,245.15296407770649,6543.284628079648,727.3342438914136,16973.74657019542,18588.278138179838,754.9952189499608,4374.598949789539,4256.160805193939,1883.6632041481296,8392.37511435312,9058.062980835415,11387.535703935464,22790.326424220024,7210.140526528356,3132.467224039949,6905.609889012676,8154.647970643981,5357.261170913455,126541.62657661091,47558.573340136994,1902.6994933483893,19628.082140851824,5320.382815682882,2179.160433288082,4187.037416486465,938.5274799724408,302.2565748089566,67.56080120485012,1088.9318344115516,3539.6469414218795,301.19380837098566,20522.64785759925,1746.7133710606167,2789.9725698178004,3970.576979144486,37181.44003990568,1641.930757610604,27492.91869739896,1233.5672836991848,22498.9026203956,649083.7776443224,2193.9882698020483,8486.5016758305,15877.863989700843,15611.736788270528,858.3012501094044,43883.29512024344,2430.345995021501,1679.0533283605685,791.8168121683141
2013-01-04 20:00:00,15614.63041427962,1001.3907550771712,693.1686067121279,1843.78034412754,26674.293452933893,9804.292964895189,25074.347623772985,2477.0792494707007,1916.89264471746,5829.377600109853,12041.123301991222,5217.793725719351,4142.184708681588,283.0019099993889,463.1585964624284,1406.4037492326784,102345.67531734351,844.6301353183711,4474.471785113294,79227.02319195619,1379.0824819002748,317.1639777733287,8710.518634779579,1597.4276907733347,12204.072297804045,1611.7981003855675,856838.5755978036,11810.377018097575,1666.9509837332591,3124.725159847043,666.0471116060298,9783.228179555546,80426.9028618968,4715.970610619418,2891.8438241019044,13547.713044997496,4146.891734481532,1279.3240150027382,35037.24259890446,65.88352666806432,38678.28760226788,1722.406741215664,11445.18348819831,67806.94617462196,510.2816596924184,49736.897738606654,1192.740271682201,2834.2151392958667,8595.604721866757,1869.1707302429295,1384.7884161515929,2416.907559595033,165.2846583267348,6027.44094768924,25680.39303803869,4168.420086368009,10749.997513333696,134952.68447638585,15990.263208493898,45522.26291492809,2524.302152890381,44145.06858735703,653.809224742391,3791.81993324734,124545.76140147056,1583.4047165948384,1421.7738056607104,702.2731908556391,2196.4581740424705,83186.32679865533,11451.627732935984,11786.718270884236,3431.5293188550727,1458.3184533180242,1586.8940514756466,1125.4018895275983,897.1438936409019,6932.385108732292,7531.035534471268,786.5508117100769,455.7788960175933,1042.357373628893,1722.2489557921836,893.6671888098589,320.67178067423555,475.93671003682095,48326.86920936777,17048.89644920009,2556.33252258181,216.73209230000825,5754.678266935296,726.8804868269092,15718.644719929209,18004.23577462295,716.2953181235041,4450.582146785488,4113.078391542852,1862.696806243741,8305.304591625993,10244.168329684382,11322.094511237185,22767.082271586994,7426.777275033463,3110.7507007764475,6063.050614758795,7724.427511517613,5117.02877667961,125291.61771982012,44495.50890740932,1652.9144713047715,19432.79712908442,5731.426774672226,2032.423040430404,3973.54928090337,886.2519331706742,306.0482537339343,59.23919472806696,1085.7411268620704,3310.286893145455,289.5259510707133,20199.0080965116,1681.211910558823,2680.044430470986,3796.735268889983,35451.96919394954,1646.2626954643358,27460.427327469057,1059.3213521688976,21081.798345599724,651359.3458463365,2208.140919982772,8109.754672974821,15793.47086569924,15293.180782070132,781.0554768762916,42320.509640986136,2243.7508413012947,1569.957495123875,771.7330050926005
2013-01-04 21:00:00,15238.474583586409,942.7469706792086,663.9620736480265,1644.745722637496,26129.57643574372,9325.095008047074,26544.244729813978,2280.555188583723,1830.753908573242,5845.779386166185,11340.805869509575,4972.130254618596,3651.165296042159,233.18089385216464,493.51553885129726,1413.3907910089922,101325.5133198875,770.9325707713426,3771.9140509005306,79052.16609686193,1155.1606078270954,288.014241021013,8264.416090142206,1511.7822293349882,12247.737553171,1475.533814327915,878871.8865419986,11889.186238108414,1671.110806715761,3125.930504382832,601.5279768317253,9318.418618407442,76232.79272487409,4418.762792956611,2916.5858930272348,13131.93301229361,4149.3824050529,1232.369213547167,30704.6284604426,58.44344563457444,37192.73697442815,1796.3101357228995,10993.799983931482,63989.46712574838,472.5625104331967,46739.9304248186,1144.1793297873116,2625.917477340756,8153.704179355508,1873.0822732888464,1370.5751829110382,2280.44199585037,165.2846583267348,5723.562890846223,28320.919693415737,3981.1408115275976,9911.825307313957,135450.95265648855,13248.125247795046,44118.47758152119,2391.616686930344,42240.01838147346,652.5238331085972,3233.340635150851,115598.28474094956,1479.6804290812686,1405.4869452910134,789.3039961286022,2252.5202954884994,82397.99779860563,9602.964073569758,11768.254456912053,3196.2515089375856,1477.232198129712,1498.2408148693642,1084.6936568223584,838.5046662508202,6473.664764444834,7376.873599188415,712.5730050425359,444.0557370292616,989.7252724845188,1790.5455691310235,919.729179062212,306.03271712015766,476.9871234308315,48271.275305135176,17583.59799127473,2243.2316540613497,194.0949720245764,4892.04395595384,722.9073598355395,14825.577362182768,17480.6775047678,731.2340955714386,4641.069450195431,4003.092710902197,1852.2317620810416,8352.491465138399,11482.679702632086,11458.57710437587,21967.857725265774,7398.181893182944,3160.996554927719,5251.013838925341,7102.779690201647,4897.455690101895,124790.36391154998,41689.94624300369,1699.9956794469558,18917.09649389204,6068.336997778516,1922.0277441000733,3697.887470361509,800.177141953712,334.1496922712381,63.98075012190489,1084.5444906342452,2920.9496528084696,256.2268931197366,20554.72453961435,1666.7179794527776,2540.243384258273,3593.4732589838964,32859.48954352651,1667.185759951946,28136.393170582734,918.1301118349016,19755.193166155143,653991.7301058869,2181.8571470153333,7528.937180396039,15897.551193289675,15710.935678853177,740.1322794483292,40403.5881939024,2027.6716844481289,1379.1112134400869,750.1066370688566
